created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url;sentiment
Sat Sep 30 19:25:51 +0000 2023;1,71E+18;@yunartowijaya Penduduk Makasar cerdas cerdas dan melek literasi keadaan semoga d ikuti wilayah wilayah yg lain yg peningkatan kecerdasan ny menanjak dan menyadari kalau kondisi bangsa ini sedang tidak baik baik saja ....hingga butuh terobosan perubahan yg d usung koalisi @aniesbaswedan;0;0;0;0;in;1,58E+18;1,71E+18;SugengR26056480;https://twitter.com/SugengR26056480/status/1708201509253705819;1
Sat Sep 30 19:23:54 +0000 2023;1,71E+18;@DE__JAVU_ @alfatih212426 @aniesbaswedan SOP nya gitu pengepul meme??;0;0;0;2;in;1,52E+18;1,71E+18;MAZEMAN42060995;https://twitter.com/MAZEMAN42060995/status/1708201021317792126;1
Sat Sep 30 19:23:16 +0000 2023;1,71E+18;@nasrul_fatah9 @STresnowat101 @dyahNeZza @aniesbaswedan Sekedar pencerahan, biar anda bisa move on dari koaran dan sing-gang sing-gung yang memperlihatkan mutu anda gak bisa di Upgrade.;0;0;0;0;in;1,27E+18;1,71E+18;Lam_Aquarius123;https://twitter.com/Lam_Aquarius123/status/1708200860952797417;0
Sat Sep 30 19:22:46 +0000 2023;1,71E+18;Yg penting Lo bisa move on Gus.. Setelah di lepehin @aniesbaswedan ... Dan jangan terlalu banyak menggantungkan diri sama bapak Lo yg jelas2 sdh nggak punya kemampuan...??;0;0;0;2;in;1,39E+18;1,71E+18;N4N_0k;https://twitter.com/N4N_0k/status/1708200733848539229;0
Sat Sep 30 19:21:29 +0000 2023;1,71E+18;"@nasrul_fatah9 @STresnowat101 @dyahNeZza @aniesbaswedan Biar agak pinter dikit, saya jelaskan: kalau niatnya busuk, bahkan pakai Kotak Baja dan pakai Sandi Morse sekalipun. Curang akan ada solusi nya ??""";0;2;0;0;in;1,27E+18;1,71E+18;Lam_Aquarius123;https://twitter.com/Lam_Aquarius123/status/1708200411428217035;0
Sat Sep 30 19:21:09 +0000 2023;1,71E+18;@NasDem @cakimiNOW @aniesbaswedan kapan bubar?;0;0;0;0;in;2456772594;1,71E+18;sarmansdbutar;https://twitter.com/sarmansdbutar/status/1708200328125182164;0
Sat Sep 30 19:20:20 +0000 2023;1,71E+18;Ternyata pemerintah ????Amerika &amp  DUBES-nya ada dibelakang #partaiPKS utk mendukung penuh #capres #AniesBaswedan  Siap² #Indonesia dijajah lg dg dibangunnya Pangkalan Militer ???? dsini, Freeport diambil lg, ekspor mineral mentah ke Eropa, hilirisasi &amp  IKN di STOP jika #Anies menang. https://t.co/iIVGc24L7e;0;0;0;0;in;1,60E+18;1,71E+18;fransisca_ning;https://twitter.com/fransisca_ning/status/1708200121215930656;0
Sat Sep 30 19:20:03 +0000 2023;1,71E+18;@MAZEMAN42060995 @alfatih212426 @aniesbaswedan Biasa gtu.;0;1;0;2;in;1,54E+18;1,71E+18;DE__JAVU_;https://twitter.com/DE__JAVU_/status/1708200049497493755;1
Sat Sep 30 19:18:38 +0000 2023;1,71E+18;@DE__JAVU_ @alfatih212426 @aniesbaswedan Jurut meme keluar ???? Gak bisa bantah ????????????;0;1;0;2;in;1,52E+18;1,71E+18;MAZEMAN42060995;https://twitter.com/MAZEMAN42060995/status/1708199695942832253;1
Sat Sep 30 19:18:28 +0000 2023;1,71E+18;@MusicBizVegas @ImeldaSavirra @republikaonline @Catatan_ali7 @m_nurfatoni @khaliliAnwar @_qaireen084 @lesmana_sofyan @tommyhpamungkas @aniesbaswedan @cakimiNOW Rangers bang bohir?? jadi ga nih cawapres???;0;0;0;1;in;114701543;1,71E+18;BlajarBaikAja;https://twitter.com/BlajarBaikAja/status/1708199651009335640;1
Sat Sep 30 19:17:39 +0000 2023;1,71E+18;Prabowo ditinggal massa Alumni 212 karena mereka lebih memilih Anies Baswedan https://t.co/sZcZRQ6Hge;0;1;0;0;in;1,70E+18;1,71E+18;Pejantantangg_;https://twitter.com/Pejantantangg_/status/1708199446310494369;1
Sat Sep 30 19:15:56 +0000 2023;1,71E+18;@mamatsaja @NasDem @aniesbaswedan @cakimiNOW cik simkuring naros ka anjeun upami leres orang sunda... saur saha wargi bdg dek mili eta jalmi?;0;0;0;0;in;117293208;1,71E+18;BerryprimaJ;https://twitter.com/BerryprimaJ/status/1708199014502711794;1
Sat Sep 30 19:15:41 +0000 2023;1,71E+18;@BosPurwa @koko_ganonk @aniesbaswedan @cakimiNOW @DPP_PKB @PKSejahtera @NasDem @DPP_PartaiUmmat sertakan sumbernya tolol...;0;0;0;0;in;2456772594;1,71E+18;sarmansdbutar;https://twitter.com/sarmansdbutar/status/1708198950275297310;0
Sat Sep 30 19:15:01 +0000 2023;1,71E+18;@arrriiie39 @HasrarK @msaid_didu @aniesbaswedan @RatnasiregarS @NasDem @PKSejahtera @DPP_PKB @DPP_PartaiUmmat @cakimiNOW Lah kadrun memang tolol, yg boneka itu Anies boneka nya caplin dan brewok;0;1;0;0;in;1,66E+18;1,71E+18;jiuliong30;https://twitter.com/jiuliong30/status/1708198785095176218;0
Sat Sep 30 19:14:32 +0000 2023;1,71E+18;@NasDem @aniesbaswedan @cakimiNOW Door prize hadiah utamanya apa wan ??;0;0;0;0;in;1,52E+18;1,71E+18;ababil_santoso;https://twitter.com/ababil_santoso/status/1708198660461539809;1
Sat Sep 30 19:14:10 +0000 2023;1,71E+18;@aniesbaswedan @cakimiNOW Begini bgt ya mau jadi pemimpin ??;0;0;0;0;in;1,44E+18;1,71E+18;suduttropis;https://twitter.com/suduttropis/status/1708198571017896293;0
Sat Sep 30 19:12:35 +0000 2023;1,71E+18;@aniesbaswedan @BosPurwa @IdeafestID @bijakmemilihid Liat ini makin jelas arahnya bliau senang diskusi, seminar, belajar, presentasi.. yaudh lanjutin karir rektor yg dulu di paramadina yg pas. Btw ada yg nyadar ga tmp itu terafiliasi sama apa, ato blaga pilon krn pujaan dr sana?;0;0;0;1;in;606328025;1,71E+18;kanitanafiza;https://twitter.com/kanitanafiza/status/1708198169803403535;1
Sat Sep 30 19:12:20 +0000 2023;1,71E+18;@aniesbaswedan @emilsalim2010 @IdeafestID Jejak Rekam Pak @aniesbaswedan sdh di Record terbaek di Asia,Semenjak dari kecil sampe skrg berprestasi, Rakyat sdg Pak Anies menunggu Kedatangan Presiden utk memimpin Indonesia 2024, Insyaallah smoga terwujud, Rakyat sdh lelah;0;0;0;0;in;1,40E+18;1,71E+18;daris_arkan;https://twitter.com/daris_arkan/status/1708198109380329624;1
Sat Sep 30 19:10:34 +0000 2023;1,71E+18;@NasDem @cakimiNOW @aniesbaswedan Jutaan orang di Makassar menyambut, maksudnya? Ini Data Jumlah Penduduk Kota Makassar https://t.co/sL0O3aMR7a;0;0;0;0;in;722319835;1,71E+18;Trisiswantoro;https://twitter.com/Trisiswantoro/status/1708197664482087114;1
Sat Sep 30 19:09:58 +0000 2023;1,71E+18;@aniesbaswedan @cakimiNOW @DPP_PKB @PKSejahtera @NasDem @DPP_PartaiUmmat terserah kau lah keturunan orang mana...yg pasti aq gk akan memilihmu...;0;0;0;0;in;1,59E+18;1,71E+18;CoffeeQolbi;https://twitter.com/CoffeeQolbi/status/1708197512996409362;0
Sat Sep 30 19:09:06 +0000 2023;1,71E+18;@NasDem @aniesbaswedan Masih ingat kah https://t.co/JaIGSbKhPw;0;0;0;0;in;7,82E+17;1,71E+18;fand09098393;https://twitter.com/fand09098393/status/1708197295156756606;1
Sat Sep 30 19:02:46 +0000 2023;1,71E+18;@abwnews_ Kyai NU yg mn yg dukung Anies Baswedan? Kok baru sekarang Abas mendekati warga Nahdliyyin;0;0;0;0;in;1,52E+18;1,71E+18;ababil_santoso;https://twitter.com/ababil_santoso/status/1708195701120008196;1
Sat Sep 30 18:53:20 +0000 2023;1,71E+18;@NasDem @cakimiNOW @aniesbaswedan Jutaan itu maksudnya : Buanyaakkkk banget....kayak garem sekilo.;0;0;0;0;in;1,44E+18;1,71E+18;Casper2986;https://twitter.com/Casper2986/status/1708193326699274730;1
Sat Sep 30 18:53:10 +0000 2023;1,71E+18;@politik_Ngawur8 @aniesbaswedan @IdeafestID @bijakmemilihid Emang ada yg nanya?;0;0;0;0;in;1,31E+18;1,71E+18;MTeroos;https://twitter.com/MTeroos/status/1708193286970851649;1
Sat Sep 30 18:53:09 +0000 2023;1,71E+18;@BangPino__ @aniesbaswedan @emilsalim2010 @IdeafestID Semakin mati2an timsesnya mengkounter dan mempoles agar capresnya terlihat ideal, semakin nyungsep survey nya!  Ya gimana gak nyungsep, wong tukang ngibul gitu, gak becus kerja lg,, hadeehh,, kasiaan timsesnya, berat.. beraaat..;0;0;0;2;in;4901179580;1,71E+18;ibsimail6;https://twitter.com/ibsimail6/status/1708193279483990244;0
Sat Sep 30 18:52:37 +0000 2023;1,71E+18;@Zyan1378 @aniesbaswedan @IdeafestID @bijakmemilihid Gua warga DKI. Malah pengen dapet pemimpin seperti pak Anies lagi. Dan gak sabar pengen ganti gubernur give away saat ini. Gak becus kerja.;0;0;0;1;in;1,31E+18;1,71E+18;MTeroos;https://twitter.com/MTeroos/status/1708193144666480909;1
Sat Sep 30 18:52:33 +0000 2023;1,71E+18;@KWhessy @NasDem @aniesbaswedan Berani taruhan gak menang pegang kata-kata ku;0;0;0;0;in;1,10E+18;1,71E+18;BatikKarjo;https://twitter.com/BatikKarjo/status/1708193130573631828;0
Sat Sep 30 18:52:11 +0000 2023;1,71E+18;@alqodrifaqih @aniesbaswedan Ke Bogor blm......?? Ntar biar ku ajak ngomong Batak ????;0;1;0;1;in;1,45E+18;1,71E+18;EviDrajat;https://twitter.com/EviDrajat/status/1708193038600913402;1
Sat Sep 30 18:51:53 +0000 2023;1,71E+18;@sabar_setiabudi @aniesbaswedan @emilsalim2010 @IdeafestID Yakin begitu pak tua? Kalau iya tinggal serahkan bukti ke KPK beres urusan, tinggal KPK yang menaikkan kasus nya,  bersalah dan tidak bersalah hakim pengadilan yang menentukan pak.;0;1;0;3;in;1,45E+18;1,71E+18;pribadi_yuli;https://twitter.com/pribadi_yuli/status/1708192963028021754;0
Sat Sep 30 18:50:24 +0000 2023;1,71E+18;"@ComBuana @cobeh2022 Selama publik masih menyebut Indonesia dengan Wakanda dan Konoha maka kebebasan berpendapat di Indonesia masih bermasalah"" by calon presiden Indonesia 2024 @aniesbaswedan""";0;0;0;2;in;1890056876;1,71E+18;agussediono82;https://twitter.com/agussediono82/status/1708192586698305831;0
Sat Sep 30 18:50:09 +0000 2023;1,71E+18;@NasDem @aniesbaswedan Partai terkorup yg pernah ada jd sorry ya justru harus di tenggelam kan;0;1;0;0;in;1,10E+18;1,71E+18;BatikKarjo;https://twitter.com/BatikKarjo/status/1708192527105548675;0
Sat Sep 30 18:49:41 +0000 2023;1,71E+18;Anies Baswedan manipulasi keturunan hanya demi kekuasaan https://t.co/kvyCVqQ6BI;0;0;0;0;in;1,56E+18;1,71E+18;banu83999969;https://twitter.com/banu83999969/status/1708192408595579078;0
Sat Sep 30 18:49:36 +0000 2023;1,71E+18;Anies Baswedan asli Bapak politik identitas https://t.co/qUvM0xadV5;0;1;0;0;in;1,56E+18;1,71E+18;banu83999969;https://twitter.com/banu83999969/status/1708192388215386402;0
Sat Sep 30 18:49:35 +0000 2023;1,71E+18;@HusinShihab @aniesbaswedan @cakimiNOW @GunRomli Baru kali ini ada sholat jumat ada undangnya, mau tanya ada undangan masuk surga gak;0;0;0;0;in;1,43E+18;1,71E+18;EkoMary12273619;https://twitter.com/EkoMary12273619/status/1708192384843239553;0
Sat Sep 30 18:48:45 +0000 2023;1,71E+18;Bisa langsung besok mimpin aja gak pak? @aniesbaswedan;1;1;20;51;in;896472577;1,71E+18;Bangomaan;https://twitter.com/Bangomaan/status/1708192172737175957;1
Sat Sep 30 18:47:38 +0000 2023;1,71E+18;@aniesbaswedan kapan ke sawah, ditungguin sama keluargamu tuh.. https://t.co/6xbe2TPNgO;0;0;0;0;in;1,03E+18;1,71E+18;sakitotak3;https://twitter.com/sakitotak3/status/1708191893757260255;1
Sat Sep 30 18:47:38 +0000 2023;1,71E+18;@NasDem @cakimiNOW @aniesbaswedan tipikal monas 8 juta lah.. diulang lagi gaya sama kampanye 2019;0;0;0;0;in;1,60E+18;1,71E+18;hewentbananas;https://twitter.com/hewentbananas/status/1708191892796842463;1
Sat Sep 30 18:47:30 +0000 2023;1,71E+18;@NasDem @cakimiNOW @aniesbaswedan Silitlah!!!!;0;0;0;0;in;1,55E+18;1,71E+18;onesarrapabud;https://twitter.com/onesarrapabud/status/1708191858650972384;0
Sat Sep 30 18:46:04 +0000 2023;1,71E+18;@aniesbaswedan @cakimiNOW @DPP_PKB @PKSejahtera @NasDem @DPP_PartaiUmmat Si Yohanes makin gila, saat pilgub lo nunggangin agama, sekarang mau nyapres kelakuan lo tetap sama. Kapan lo ke pedalaman Papua sana lihat masyarakat disana? Balik lo ke Yaman sana asal lo.;0;0;0;0;in;1,39E+18;1,71E+18;rioyen11708655;https://twitter.com/rioyen11708655/status/1708191499148833188;0
Sat Sep 30 18:45:55 +0000 2023;1,71E+18;@hanmula @aniesbaswedan @emilsalim2010 @IdeafestID Temen saya SMP kumisan;0;0;0;1;in;373490924;1,71E+18;vellowMe;https://twitter.com/vellowMe/status/1708191459772596631;1
Sat Sep 30 18:45:20 +0000 2023;1,71E+18;Jangan lupa sepatunya dipakai @aniesbaswedan https://t.co/bcq1XUhyCQ;0;0;0;0;in;85291733;1,71E+18;wondo_shati;https://twitter.com/wondo_shati/status/1708191312330285483;1
Sat Sep 30 18:45:15 +0000 2023;1,71E+18;@NasDem @aniesbaswedan eh, nih partai ga jadi dibubarin? ??;0;0;0;0;in;1,37E+18;1,71E+18;cpstmpbn;https://twitter.com/cpstmpbn/status/1708191291786588466;0
Sat Sep 30 18:44:39 +0000 2023;1,71E+18;@brochandra @Resty_J_Cayah @aniesbaswedan @cakimiNOW Jadi saksi pernikahan;0;0;0;0;in;1,04E+18;1,71E+18;LathaifulMinan;https://twitter.com/LathaifulMinan/status/1708191142477721964;1
Sat Sep 30 18:43:24 +0000 2023;1,71E+18;@KompasTV Salah pak @aniesbaswedan , kedunguan dan ketololan itu lebih mahal…;0;0;0;0;in;1,20E+18;1,71E+18;PasukanPelor;https://twitter.com/PasukanPelor/status/1708190825916551592;0
Sat Sep 30 18:42:01 +0000 2023;1,71E+18;@Andi_Rubby @Dennysiregar7 Secara tidak sadar dia ngakuin kehebatan Anies Baswedan ????;0;0;0;6;in;1,61E+18;1,71E+18;faiza_Abdullah8;https://twitter.com/faiza_Abdullah8/status/1708190478951408086;0
Sat Sep 30 18:41:34 +0000 2023;1,71E+18;@aniesbaswedan  SUDAH KUMUR OLI MALAM INI  ???;0;0;0;0;in;85291733;1,71E+18;wondo_shati;https://twitter.com/wondo_shati/status/1708190366049223165;0
Sat Sep 30 18:38:21 +0000 2023;1,71E+18;@NasDem @cakimiNOW @aniesbaswedan Rame juga ya, total jumlah penduduk dewasa di Makasar ada berapa sih? +/- 1.4 juta. Menang telak ??????;0;0;0;0;in;222377730;1,71E+18;fadhilso;https://twitter.com/fadhilso/status/1708189556305277279;1
Sat Sep 30 18:35:50 +0000 2023;1,71E+18;Percayalah.. Cuma orang BODOH &amp  BERHATI DENGKI yg tidak melihat KECERDASAN DARI DIRI SEORANG @aniesbaswedan  Anda bisa bandingkan langsung dg @prabowo &amp  @ganjarpranowo Nampak jelas koq KESENJANGAN &amp  KETIMPANGANNYA! Sudah saatnya negri yg sedang terpuruk ini dipimpin orang CERDAS!;0;2;2;4;in;2312220554;1,71E+18;JuwitaMalam13;https://twitter.com/JuwitaMalam13/status/1708188921056866527;0
Sat Sep 30 18:34:20 +0000 2023;1,71E+18;@GibraltarNc @AnggaPutraF @musyafasholi @prastow @aniesbaswedan Barangkali pencinta Komunitas IJAZAH PALSU, ya ?;0;0;0;0;in;932209615;1,70E+18;ar_hman;https://twitter.com/ar_hman/status/1708188547130482784;0
Sat Sep 30 18:32:26 +0000 2023;1,71E+18;@KompasTV Semoga program #IndonesiaMengajar @aniesbaswedan dihidupkan lagi ketika bapak terpilih jadi Presiden ??;0;0;0;0;in;231748872;1,71E+18;HendiKesuma;https://twitter.com/HendiKesuma/status/1708188065486025017;0
Sat Sep 30 18:31:32 +0000 2023;1,71E+18;@Vickyone777 @islah_bahrawi @aniesbaswedan Itu fakta bukan narasi, perubahan apa yg akan dilakukan anis jd negara khilafah..? Atau makin bobrok kayak jkt summa na'udzubillahi mindzalik..;0;0;0;0;in;1,60E+18;1,71E+18;MakNyinyik;https://twitter.com/MakNyinyik/status/1708187840948154808;0
Sat Sep 30 18:27:36 +0000 2023;1,71E+18;@NasDem @cakimiNOW @aniesbaswedan Silahkan ambil door Prize nya, saat pemilihan gunakan hati nurani.;0;0;0;0;in;2782684831;1,71E+18;jul_keceng;https://twitter.com/jul_keceng/status/1708186852619178024;1
Sat Sep 30 18:26:30 +0000 2023;1,71E+18;@ZulkifliLubis69 @aniesbaswedan @PKSejahtera @DPP_PKB @NasDem Mbelgedez... kayak anis kak berteman sama mereka aja..?  Noh fotonya dgn 9 naga dimana mana.;0;0;0;0;in;1,60E+18;1,71E+18;MakNyinyik;https://twitter.com/MakNyinyik/status/1708186575430148109;1
Sat Sep 30 18:25:56 +0000 2023;1,71E+18;@prastow @KarundengUsi @aniesbaswedan Ada Rp 349 T transaksi MENCURIGAKAN dipendam KEMENKEU,diungkap oleh Menkopohukam selaku Ketua Satgas Anti Korupsi. Jk saja bukan karena kasus kriminal putra Pejabat DJP RAFAEL ALUN,mutahil TRANSAKSI MENCURIGAKAN  DIUNGKAP KE PUBLIK. ITUPUN PENYELESAIANNYA TAMPAK BERAKHIR DGN TST.;0;0;0;0;in;932209615;1,70E+18;ar_hman;https://twitter.com/ar_hman/status/1708186432031072687;0
Sat Sep 30 18:23:15 +0000 2023;1,71E+18;@BosPurwa @aniesbaswedan Jawaban smart ini pastinya bikin geleng-geleng para pengurus dan pimpinan partai politik. Kenapa pemikiran seperti ini munculnya malah dari orang yang bukan kader parpol? Padahal ini positif, jika saja Anies kader salah satu parpol pemikiran spt ini akan dianggap tendensius.;0;1;3;16;in;104229525;1,71E+18;gubrack;https://twitter.com/gubrack/status/1708185757314392496;0
Sat Sep 30 18:23:13 +0000 2023;1,71E+18;@SuperBEDJO12 @aniesbaswedan @emilsalim2010 @IdeafestID Wkwkwkwk yg tengah berkasus vs firza;0;0;0;2;in;282981954;1,71E+18;zerriegmarun;https://twitter.com/zerriegmarun/status/1708185746300092879;1
Sat Sep 30 18:22:29 +0000 2023;1,71E+18;@DPP_PKB @aniesbaswedan @cakimiNOW Mantap;0;0;0;0;in;1,69E+18;1,71E+18;Sse344478S;https://twitter.com/Sse344478S/status/1708185564246327348;1
Sat Sep 30 18:18:24 +0000 2023;1,71E+18;@BosPurwa @aniesbaswedan Anjirrr..;0;0;0;0;in;78895670;1,71E+18;SabilRusdi;https://twitter.com/SabilRusdi/status/1708184536331497722;1
Sat Sep 30 18:17:25 +0000 2023;1,71E+18;Viral! Pedagang di Arab Pasang Foto Anies Baswedan.  “Ini pedangan pinter banget cara narik pelanggan Indonesia serta manca negara” #kbanews  https://t.co/SqWnJyndj5 @LANGKAHANIES @Anies_Relawan @abwnews_ @aniesmania @m1n4_95 @marlina_idha @Mdy_Asmara1701 @RikeSants @S0BATANIES;0;0;0;0;in;1,46E+18;1,71E+18;Simanjunta9Nico;https://twitter.com/Simanjunta9Nico/status/1708184288058097713;1
Sat Sep 30 18:16:57 +0000 2023;1,71E+18;Rilis survei Nasional indikator, Ganjar Pranowo ungguli Prabowo Subianto dan Anies Baswedan https://t.co/UqYhrYLRsT;0;1;0;0;in;1,57E+18;1,71E+18;SaragihKamal;https://twitter.com/SaragihKamal/status/1708184169464160402;1
Sat Sep 30 18:15:51 +0000 2023;1,71E+18;Dari survei indikator, Ganjar Pranowo ungguli Prabowo Subianto dan Anies Baswedan https://t.co/Z3Ga8s3kh0;0;0;0;0;in;1,57E+18;1,71E+18;SaragihKamal;https://twitter.com/SaragihKamal/status/1708183893239832838;1
Sat Sep 30 18:15:16 +0000 2023;1,71E+18;Rilis survei Nasional indikator, Ganjar Pranowo ungguli Prabowo Subianto dan Anies Baswedan https://t.co/7F8PofsPya;0;0;0;0;in;1,57E+18;1,71E+18;SaragihKamal;https://twitter.com/SaragihKamal/status/1708183748553150951;1
Sat Sep 30 18:12:39 +0000 2023;1,71E+18;@AnitaCezy @NasDem @aniesbaswedan Emang knp dg HRS bang? Ada membunuh orang? Ada korupsi? Ada menghancurkan kota? Ada menjual pulau? Ada mengkudeta? Ada pemberontakan?;0;0;0;0;in;1,47E+18;1,71E+18;DarwisSuryadi29;https://twitter.com/DarwisSuryadi29/status/1708183089988632908;0
Sat Sep 30 18:11:01 +0000 2023;1,71E+18;@BosPurwa @aniesbaswedan orang cerdas dan bijak tidak menyalahkan pemimpin terdahulunya.;0;0;2;4;in;8,63E+17;1,71E+18;misrimisri90;https://twitter.com/misrimisri90/status/1708182678326153493;0
Sat Sep 30 18:09:38 +0000 2023;1,71E+18;@NasDem @cakimiNOW @aniesbaswedan Warga makasar -+ 1,4jt   Hanya orang2 idiot yg bs di bodoh2in min;0;0;0;0;in;1,35E+18;1,71E+18;Sariden10687985;https://twitter.com/Sariden10687985/status/1708182328017891598;0
Sat Sep 30 18:09:16 +0000 2023;1,71E+18;@Metro_TV @aniesbaswedan Kasihan bener anak-2 muda, saat suara mrk dibutuhkan dlm copras capres, ada gen x - gen y milenial. Label brading keren nilai jual.mrk.  Begitu usai pemilu, sang idol bertahta di kursi RI. Gen x and gen y terlilit rantai pinjol. sebab jobles, PHK, oleh tekanan ekonomi ( tekek );0;0;1;1;in;1,66E+18;1,71E+18;Mulyantini48490;https://twitter.com/Mulyantini48490/status/1708182238716977574;0
Sat Sep 30 18:08:47 +0000 2023;1,71E+18;@ningnong2kali @nursam_muhammad @Kawachiii53 @aniesbaswedan @emilsalim2010 @IdeafestID Isone ngrusak;0;0;0;1;in;8,37E+17;1,71E+18;Hanivanhalen;https://twitter.com/Hanivanhalen/status/1708182117409312969;0
Sat Sep 30 18:07:04 +0000 2023;1,71E+18;@Nurhadi06842723 @aniesbaswedan @emilsalim2010 @IdeafestID Ide gagasannya perubahan...tp nggak tau apa yg mau dirubah?;0;2;0;0;in;1,54E+18;1,71E+18;wedhusg06125251;https://twitter.com/wedhusg06125251/status/1708181681499525465;0
Sat Sep 30 18:07:02 +0000 2023;1,71E+18;Siapa dan Mengapa Memilih Anies Baswedan sebagai Capres 2024.   Untuk mengatasi dan menangani hal yang berat dan sulit tersebut, tentu Indonesia sangat membutuhkan seorang Pemimpin Putra Bangsa Indonesia yang terbaik. #kbanews  https://t.co/g6oKW0DcTW @Putri96960977 @BosPurwa;0;0;0;0;in;1,46E+18;1,71E+18;Simanjunta9Nico;https://twitter.com/Simanjunta9Nico/status/1708181677107995072;1
Sat Sep 30 18:02:28 +0000 2023;1,71E+18;@NasDem @cakimiNOW @aniesbaswedan disini pendukung ganjar yg notabene pro PKI pd komen..... gak jelas !;0;0;0;0;in;1,15E+18;1,71E+18;BindeJogja;https://twitter.com/BindeJogja/status/1708180527377985658;1
Sat Sep 30 18:02:23 +0000 2023;1,71E+18;@NasDem @aniesbaswedan @cakimiNOW Njirr capres gk berbobot. . .cuma ahli tata kata??;0;2;0;0;in;389299049;1,71E+18;Kridarien;https://twitter.com/Kridarien/status/1708180506700079554;1
Sat Sep 30 18:00:52 +0000 2023;1,71E+18;@NasDem @cakimiNOW @aniesbaswedan ya...1/100 juta kan jutaan juga??;0;0;0;0;in;8,44E+17;1,71E+18;FransManik77;https://twitter.com/FransManik77/status/1708180123575537734;1
Sat Sep 30 18:00:43 +0000 2023;1,71E+18;@alqodrifaqih @Joe_58w @NasDem @cakimiNOW @aniesbaswedan @Pnasdem Lupa dgn janjinya......??????;0;1;0;1;in;1,45E+18;1,71E+18;EviDrajat;https://twitter.com/EviDrajat/status/1708180085931684155;0
Sat Sep 30 18:00:24 +0000 2023;1,71E+18;"@rang_simabua @BosPurwa @aniesbaswedan gini sesuai template:  1. kamu masih milenial ya? (sambil cengengesan), ga pa pa kan saya tanya!  2. memang sdh separah itu kah?, apakah tdk krn anak muda lebih tertarik kebisnis bla  3. kita mesti rubah paradigma itu, dgn menarik lebih banyak anak muda ke kancah politik kita """;0;1;0;2;in;2894899615;1,71E+18;kurangbayar;https://twitter.com/kurangbayar/status/1708180004226703598;0
Sat Sep 30 18:00:12 +0000 2023;1,71E+18;Insha allah pa @aniesbaswedan Menang 2024, kejadiannya kok agak mirip dgn pilkada dki y pa, heheehee, asagil trus pa, inga inga ????;0;0;0;0;in;1,30E+18;1,71E+18;Dewasuri30;https://twitter.com/Dewasuri30/status/1708179956776497421;1
Sat Sep 30 17:55:40 +0000 2023;1,71E+18;@NasDem @aniesbaswedan HALAH KNTL  !;0;0;0;0;in;85291733;1,71E+18;wondo_shati;https://twitter.com/wondo_shati/status/1708178814701093253;0
Sat Sep 30 17:54:53 +0000 2023;1,71E+18;@aniesbaswedan @emilsalim2010 @IdeafestID serta Jimmy Carter (99 tahun).;0;0;0;0;in;1100554063;1,71E+18;AARasamala0113;https://twitter.com/AARasamala0113/status/1708178617568760147;1
Sat Sep 30 17:53:44 +0000 2023;1,71E+18;@KangManto123 @aniesbaswedan @cakimiNOW @andhikangenband @kangenband_ID Isi postingannya memburukkan lawan politiknya;0;0;0;0;in;1,46E+18;1,71E+18;TanpaJiL_;https://twitter.com/TanpaJiL_/status/1708178329956966891;0
Sat Sep 30 17:53:19 +0000 2023;1,71E+18;@nerfogu @Gloryman0101 @aniesbaswedan @IdeafestID @bijakmemilihid pinter doang ,,tapi ga bisa kerja gimana hayo..?;0;0;0;0;in;1,40E+18;1,71E+18;AvarellM;https://twitter.com/AvarellM/status/1708178221349654978;0
Sat Sep 30 17:52:31 +0000 2023;1,71E+18;@KangManto123 @aniesbaswedan @cakimiNOW Cebong Dungu ini, KIRDUN Cabul ini, pake foto profil @andhikangenband @kangenband_ID https://t.co/nQfV4aunHh;0;1;0;0;in;1,46E+18;1,71E+18;TanpaJiL_;https://twitter.com/TanpaJiL_/status/1708178023722438848;0
Sat Sep 30 17:52:15 +0000 2023;1,71E+18;@gorogoro2019 @NasDem @aniesbaswedan @cakimiNOW Gratis dibuatkan sumur resapan di depan rumah.;0;0;0;0;in;137923271;1,71E+18;_yosi_h;https://twitter.com/_yosi_h/status/1708177955661480115;1
Sat Sep 30 17:51:20 +0000 2023;1,71E+18;@NasDem @aniesbaswedan @cakimiNOW Akan dihadiri 100 juta pendukung AMIN di Jawa Barat.;0;1;0;0;in;137923271;1,71E+18;_yosi_h;https://twitter.com/_yosi_h/status/1708177722609131715;1
Sat Sep 30 17:50:43 +0000 2023;1,71E+18;@KangManto123 @aniesbaswedan @cakimiNOW Kereeenn calon pemimpin yg bisa menyatukan;0;0;0;0;in;1,41E+18;1,71E+18;UniversZidan;https://twitter.com/UniversZidan/status/1708177570007830555;1
Sat Sep 30 17:50:24 +0000 2023;1,71E+18;@KangManto123 @aniesbaswedan @cakimiNOW Hei KIRDUN Cabul, Cebong Dungu!! loe pake foto profil @andhikangenband @kangenband_ID;0;0;0;0;in;1,46E+18;1,71E+18;TanpaJiL_;https://twitter.com/TanpaJiL_/status/1708177490597081258;0
Sat Sep 30 17:50:11 +0000 2023;1,71E+18;@Sronojolo @aniesbaswedan @IdeafestID @bijakmemilihid hahaha bener banget,ya mentok cuman pinter ngomong dan menata kata.;0;0;0;0;in;1,40E+18;1,71E+18;AvarellM;https://twitter.com/AvarellM/status/1708177435517403308;0
